ts,foot,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.1834221050916918e+16,right,5017698.0,23266944.67460317,1029.8492063492065,672.3888888888889,1926107.4433913887,8577295.780158436,975.8273787301548,1121.656660282261,1893462,5380702,-634,-2523,8574362,38010194,2442,4097,yes
1.1836727916394058e+16,right,2085004.5511811024,17012725.228346456,2300.393700787401,1688.9055118110236,1016215.8133204614,5012591.148579506,4176.180698284248,2291.317675359273,177559,6169430,-7927,-3242,3953130,29468414,9954,6920,yes
1.1839937594711268e+16,right,6023433.307692308,24658075.78846154,-2555.346153846154,-1127.1538461538462,1522108.8545209377,4721669.751580237,479.6388299958825,190.1043454047797,2499349,10637934,-3688,-1456,7184089,32362524,-2171,-934,yes
1.1841895138476242e+16,left,3719386.532786885,34167213.43442623,347.54918032786884,909.1311475409836,1355771.524883999,19605975.533399746,2731.472055224142,2269.864214640627,1428482,4460812,-7283,-1900,7555331,66024079,4319,7644,yes
1.1845378985352182e+16,right,1326619.0,16322693.0,1019.0,2425.0,0.0,0.0,0.0,0.0,1326619,16322693,1019,2425,1326619,16322693,1019,2425,yes
1.1903082184115102e+16,right,4563316.032786885,22193089.73770492,530.8688524590164,557.5491803278688,1917805.467749148,7092063.713162713,1938.749571247805,1214.228205044234,1382542,10686204,-3989,-1848,7705034,40376005,3601,4148,yes
1.1906219258314138e+16,right,4670239.314049587,39908892.95041322,-973.9256198347108,1756.6280991735537,3487642.3852770445,25614458.187538333,5023.125410149358,3348.211209318172,625441,8650129,-9779,-4248,10749739,108691294,7322,9284,yes
1.190982961671794e+16,left,4484019.422764228,24600219.227642275,-1627.6666666666667,-518.2520325203252,1743894.8891325388,9193848.527345149,2691.8620000517126,2145.8780028631786,1705902,4531967,-7216,-8178,7668751,47074210,2371,2984,yes
1.1919710165817582e+16,right,4310620.442748091,33340375.946564887,-2481.8015267175574,42.51908396946565,3146832.487612335,18492916.07192204,2592.4636201582084,1214.6709611511135,293222,4533791,-9888,-1493,8892152,67796067,1168,4430,yes
1.1923117607862686e+16,right,5982068.373333333,53061805.56,-2129.5466666666666,-1065.5333333333333,2521073.5666112974,25701318.70597076,2254.4320690306627,996.0410190909366,2474474,17807992,-6195,-2891,8976438,98046916,557,346,yes
1.1928074686138676e+16,right,4138486.696,22274523.576,-715.84,536.744,2121367.476362545,6926829.490078713,930.5092206299836,992.8402553508602,993629,7272798,-3938,-1575,7807178,38825751,843,3831,no
1.1928125410637646e+16,left,4293760.62037037,18127999.55555556,-542.4814814814815,1145.2777777777778,1191028.296452952,6189782.399175632,2281.514444077084,3348.6134578871115,1955102,1958316,-4051,-5770,6252508,30275266,2953,9235,no
1.1929070045805264e+16,left,2153327.6384615386,12274647.476923076,-1003.9153846153846,-678.1615384615385,1375863.690403936,7272098.752106232,1867.6742658524183,2329.4763286951647,256627,2392023,-5723,-8226,4592248,41499310,1724,7383,no
1.192907021689915e+16,right,1937143.9516129035,10744062.677419355,-844.2822580645161,-2651.467741935484,1670779.1637034323,6453322.548618349,3991.635974002509,2979.109403219246,91669,2233241,-9915,-9835,4679608,24377035,7020,1065,no
1.1930817819323538e+16,right,5377799.848,41270912.728,-130.6,-14.12,2982025.3358442727,18707355.13797527,3133.687375044953,2003.718139021844,561053,7138946,-8793,-4260,11504332,87966603,4874,3492,yes
1.1935078389891672e+16,left,4234588.088,16816651.648,-1612.64,-431.456,2639430.945747666,12161765.236370912,2622.006943102443,1833.729346054277,1015536,885001,-7866,-9394,8299225,54813077,580,4238,yes
1.1937414028849038e+16,left,1575133.2285714287,17106359.885714285,-2358.4714285714285,315.07142857142856,745948.7953580468,9879728.620720822,1864.201999080234,1368.318181929163,653124,1911752,-5488,-794,2996864,35393905,1001,4696,yes
1.1940778350502336e+16,left,6715554.755319149,26934955.414893616,-373.75531914893617,-1526.0531914893618,1687938.4264815543,5648177.208613157,955.5602160954091,1032.4981956507054,4418030,12668136,-1369,-3579,9189007,36705382,2046,447,yes
1.1944781765229688e+16,right,4170310.3467741935,26159103.072580647,295.39516129032256,197.7983870967742,2512681.017431802,9980207.79262194,890.3181565113648,445.831168231297,845569,8018127,-1430,-969,9006280,49524841,3408,1283,yes
1.1945853883406416e+16,left,2050638.104,17074428.928,-1581.352,62.456,687107.5827855726,7508893.093085605,4545.157356046741,3130.0269825282403,582332,6224333,-9850,-8574,3286324,33460254,4588,6494,yes
1.195204697023983e+16,right,5778665.5,47361264.22448979,-2585.8571428571427,-655.6224489795918,3657543.934837179,19088816.57002149,2993.3344576337827,593.9719441343025,675831,12773256,-8951,-2424,11471845,84427775,1034,393,yes
1.1977108410825806e+16,right,3428336.5190839693,30063936.54961832,-807.0992366412214,-586.9007633587786,1834875.4871469631,12054992.004077056,2765.1409001656034,1420.5955189771205,413225,11858275,-7488,-4265,7078126,54396155,3129,2448,yes
1.1981500967817196e+16,right,5580045.460176991,33044747.86725664,-510.6283185840708,-564.3097345132743,2946277.56214051,16556806.420895524,2014.8941535239967,1450.3413211554107,1355655,6820295,-5466,-4883,10723847,69366320,2774,2354,yes
1.198678486125568e+16,right,4512798.0322580645,35437241.241935484,-1715.645161290323,-292.6774193548387,3280597.327642791,13350850.000069324,3008.783113533666,1337.6775745558828,294592,10784891,-7102,-4190,10470749,58224143,4102,2919,yes
1.1989477153221738e+16,left,5824619.8130081305,46478407.91056911,-1861.878048780488,-382.0,4522230.793927049,24785009.72537259,2380.256001472737,658.2551575635517,654522,4062419,-9572,-2222,13262085,97559895,1017,901,yes
1.2008709761116612e+16,right,3871317.62601626,32119445.430894308,-1222.7723577235772,-487.5365853658537,3008085.0168247893,20143679.41826134,3088.994270550196,2041.2070050793395,297284,4567642,-7517,-7127,8796226,77096594,5920,2851,yes
1.2012840266940824e+16,right,1588658.0,10724952.782608695,-2197.7391304347825,1371.3260869565215,503442.6617660093,4087311.413815677,3090.241554275025,1978.277770119452,772356,3107729,-7749,-2192,2067134,14901164,680,4639,yes
1.2014452614558678e+16,right,2449917.346153846,17615710.492307693,-953.7153846153848,-333.03076923076924,561148.7172378508,8073486.602338171,3397.0501093592825,2895.313767625092,868091,3056634,-5470,-7736,3876329,35447653,5675,5612,yes
1.202150817800554e+16,right,4051702.4403669727,26863730.100917432,-1316.788990825688,295.26605504587155,1868025.499223923,7988555.761708238,3437.017594631078,1925.29246283472,958357,4570533,-9252,-2686,7000848,41819284,2309,3776,yes
1.2031165240039258e+16,right,2684591.723577236,20166572.4796748,233.6829268292683,150.5609756097561,1951378.9590772968,8224653.133180465,2481.627923911823,1881.0337894767167,58512,4041854,-4983,-5332,6142028,35276376,7153,5843,yes
1.2033473899638596e+16,left,1077343.7142857143,19891381.97619048,-2186.0,-1403.8809523809523,766394.0980655588,4388394.536353033,2273.684588890046,517.0727269874062,571384,17100738,-4059,-1857,2859370,30427251,1488,-502,yes
1.2036734126591618e+16,right,3479875.086956522,29002793.48695652,-1335.2695652173911,-263.9217391304348,1782486.787417273,8775301.743166175,4775.889850624035,1873.1202982500208,649838,8100547,-7351,-3105,6144086,52739837,8899,5229,yes
1.2040521619120216e+16,right,4655439.737704918,32206573.418032788,316.07377049180326,380.327868852459,2225897.885901776,12044228.93635584,1684.0332203002772,2312.5415214235218,453734,3626631,-3549,-4839,8092276,56059703,3771,9519,yes
1.204354868468393e+16,left,3103626.598360656,23460178.672131147,-250.80327868852456,135.2704918032787,2221936.3631533943,15271748.028762678,3888.2904859500472,3001.9949070738407,463410,6067236,-9131,-5752,6316511,58376859,5231,5051,yes
1.206207101783213e+16,right,3052205.193548387,17143318.69892473,1496.021505376344,226.4731182795699,2303220.377943576,8437672.600522188,2158.8594310447247,989.11963042458,314638,1977765,-1232,-1110,5884429,37826661,7864,3729,yes
1.2071487446164796e+16,left,4969773.243902439,33517618.85365854,-3.016260162601626,459.4878048780488,2895831.476047399,10932151.838933768,2540.8301050413147,1545.6041758136796,593156,14664873,-3625,-2114,9999043,57536949,9898,3844,yes
1.2089244888176222e+16,right,4893636.740458015,32048567.32824428,4550.015267175572,1236.0839694656488,2563221.248340994,20708727.13299756,3742.123118035315,4000.496538485361,1779725,6289299,-2135,-8533,11346565,67302083,8762,9414,yes
1.2106488293577286e+16,left,425118.2727272727,2592825.1931818184,524.7840909090909,-3184.1022727272725,175381.0152654983,826780.6399374758,4721.154895843663,2092.2154294463,152036,690025,-6653,-7553,662974,3797646,9771,4705,yes
1.2107620213634824e+16,left,995963.0952380951,10169447.26190476,3038.5,102.52380952380952,468093.0229025938,3454794.559164423,1731.5276668236086,731.3130269055237,473279,2094233,696,-1133,1926023,14334750,6511,1286,yes
1.2110542674108334e+16,left,2611323.6341463416,17361414.081300814,-2558.154471544716,-1049.5691056910568,980794.7693393928,6492398.205644737,4562.776074795896,1275.856170791173,1073626,2745778,-9960,-2745,4401631,29394313,4363,2841,yes
1.2112547788487084e+16,right,6719974.948453608,44665950.36082474,-397.5360824742268,-326.1752577319588,1765413.7567193075,24732935.66404564,1955.7438006519824,1298.5616242140547,3158792,10003188,-2796,-1746,9888928,101075440,3155,3662,yes
1.2114400442457808e+16,right,2677131.712,10375978.792,-520.968,-37.088,1394347.3306809512,4107656.744880072,2502.83825639561,2879.7769515329906,470899,1493804,-4156,-8323,5321483,18392186,7628,6605,yes
1.2116369228686998e+16,left,2223689.5725806453,18480555.25,-1229.774193548387,1287.951612903226,662834.4039161644,8993306.304205516,5113.836408254132,4269.597370356686,1174384,5308395,-9791,-7053,3742312,47414464,5766,9906,yes
1.2117468991439266e+16,right,1059138.943181818,6221832.636363637,-1455.3522727272727,-754.7613636363636,322950.43722917297,2517668.7650175905,2809.631525887184,2123.879436770917,548880,1629704,-4765,-3946,1710482,9557699,5098,5370,yes
1.2123824179243426e+16,right,2614028.623076923,20215668.492307693,-465.26153846153846,329.9846153846154,1245842.6194599608,7162058.488055846,2819.2005286942363,2160.2232083372774,645761,9798952,-5293,-2181,4658634,42508992,4049,5680,yes
1.2125713081655304e+16,right,1259985.975,10358737.975,-1935.6,453.25,360324.4828364544,3734262.7336988654,199.5341754674802,307.3116475468327,1076825,1239948,-2495,-321,2193799,13502645,-1714,597,yes
1.2126147619649414e+16,left,7449481.127272727,30254154.4,1263.8727272727272,449.8909090909091,1748105.6262108856,1149975.6281797583,390.2071650416374,205.49638842706125,4165165,26147076,1002,364,9083015,30745652,2446,1212,no
1.2126291735920236e+16,right,2502909.783333333,17884061.258333333,357.6333333333333,-565.1916666666667,1390346.1715956903,8713584.980066486,1652.640824970309,1427.4399620678005,15461,3823895,-3949,-7361,5071558,41782018,6958,2101,no
1.2126312292399354e+16,right,1079919.9603174604,5730287.984126984,-3775.222222222222,-486.44444444444446,471972.4946991619,1846128.9786672213,3927.271628780242,3461.6841925410945,94666,813452,-9543,-8492,2024224,9222603,2845,6615,no
1.2126313137264774e+16,left,1402159.7923076923,9784107.646153849,474.4384615384615,-937.9076923076924,415276.986100511,3450609.7893644804,4467.855174524432,4702.568301159713,651379,2778168,-9337,-9671,2178123,20947694,5445,7709,no
1.2126313150332218e+16,left,839353.4672131147,3313789.409836065,-2383.7950819672133,-655.172131147541,434876.7524490297,2070417.3508064323,1467.5885766756417,5064.393419321133,220072,424639,-6383,-9821,1458336,8480627,551,9644,no
1.2126313917770368e+16,left,2331745.106557377,11081316.549180329,2323.5819672131147,1747.639344262295,1050300.0106523111,6303728.142372052,2324.994384922265,3277.012028631358,503600,3367216,-4204,-4584,3693046,27727171,5245,8216,no
1.2126314184299414e+16,left,652756.4545454546,3955288.429752066,299.9421487603305,-204.8842975206612,685989.3481663545,3471942.2812369326,5626.378877362006,4211.225237762526,58584,670399,-9919,-9578,2178905,13374629,6600,6501,no
1.212631435757092e+16,left,2800901.933884297,19179673.52892562,-1846.090909090909,58.95867768595041,1938383.912762948,11875332.288417002,3791.603715228338,1935.1411248997413,218917,1326831,-9839,-4518,5928147,55679454,4168,6289,no
1.2126314390853382e+16,left,1202328.520661157,6518897.2727272725,-1601.0495867768595,-177.88429752066116,740840.460739795,2636372.4928596644,4551.726104551327,3447.6949840680577,157009,1706903,-9955,-9320,2474373,13533873,9394,9943,no
1.2126314587759316e+16,right,1705050.853658537,4171753.9837398375,120.85365853658536,-1709.8130081300812,668852.3130222945,1853471.90077424,1403.342717117713,3358.432671013525,473577,853154,-2482,-8420,2556654,8509438,2507,4745,no
1.2126314674019484e+16,right,440083.5447154472,2808388.5853658537,-1206.7479674796748,1799.30081300813,347826.9736251541,1840294.5716880644,5958.930161150334,4493.522105983962,67143,307760,-9696,-4234,1273760,7565448,8238,9806,no
1.2126314813144302e+16,right,430006.39344262297,7252406.926229509,-5280.3442622950815,287.155737704918,443547.4619038509,9493351.45009185,4750.448763090907,3269.1306196912924,37532,686688,-9941,-7321,2468429,32001598,6949,9790,no
1.2126314926333438e+16,right,528382.3228346456,2575114.007874016,3120.1889763779527,1655.267716535433,387209.361621236,1614819.0121206937,2615.109602644939,2620.011475949721,23686,422053,-4555,-8770,1170719,7305147,9218,9822,no
1.2126315116593156e+16,right,1102288.2777777778,4987287.420634921,159.54761904761904,1772.126984126984,838529.7587651819,2848647.7706150543,2643.145600551412,2793.800651396952,77337,1025975,-9450,-4020,2399391,11581942,6939,9728,no
1.2126316216897614e+16,right,3122436.6859504133,18281400.719008263,2061.818181818182,308.9834710743802,1792681.8184484106,7318428.479326122,3178.383703498788,2455.295443809397,494370,7151293,-2560,-7301,5909493,33280579,8458,5517,no
1.2126316326235996e+16,left,490540.512195122,2186866.764227642,-5198.959349593496,-2435.162601626016,317655.494348324,1414845.0042669685,2401.266545580512,2713.8453915817627,132635,166784,-9827,-9461,1137534,6476309,-596,3607,no
1.2126511752683698e+16,left,936839.7804878048,4189231.536585366,2031.2926829268288,644.0,150052.825915161,912267.0432721194,353.29734246824154,282.49097330711294,442533,2292238,1768,405,1034742,6407287,3441,1271,no
1.2126602186720186e+16,right,6019690.4,18147826.0,914.6,33.2,43158.98546421128,1375827.968646153,32.516149833582695,94.5949258681458,5977434,16364258,880,-87,6071472,19666927,966,159,no
1.212730965441872e+16,left,3198125.2769230767,21074459.52307692,-78.8,565.1461538461539,1856959.7118002805,13816113.990642712,1358.831300171431,1603.119034067088,525306,3883907,-5168,-1905,6631719,57419246,2199,6537,no
1.2127310211145336e+16,right,3848635.108527132,24003104.0,-193.093023255814,242.42635658914728,2285630.5672799856,16614756.366402963,1952.9075096581173,1875.3817393699885,589495,5784300,-5596,-1932,6943769,66339062,4704,5630,no
1.2128310126459262e+16,right,2756533.423076923,19292430.230769232,-508.6461538461538,351.66153846153844,2216359.503031897,11609424.30239258,3234.3427782403696,1000.256421029912,277786,2198276,-6660,-1967,6816769,44451067,7545,2628,no
1.212831080653728e+16,left,3860435.2461538464,25119248.338461537,-1752.6538461538462,-135.3846153846154,1803319.198354334,10920905.212635892,2358.3238322701377,952.1572193204833,905819,3927509,-9530,-2490,6739647,43497057,1511,3004,no
1.2129318498191458e+16,left,6552869.811594203,24691817.115942027,1060.7971014492753,914.2753623188406,1157861.1287261688,4535034.913333237,571.9471021331725,349.59871466557576,3808584,11125278,-28,178,7631011,36205976,1519,1350,no
1.2129387230705088e+16,right,1032362.5609756098,5141059.845528455,-463.0325203252033,-805.130081300813,724959.6231901939,1997726.118214353,2220.933063166224,1862.483068288533,71893,1092127,-6041,-4451,2122768,10324940,5046,4180,no
1.2129387642457788e+16,left,1580384.6422764228,8464277.170731707,1258.5447154471544,1935.780487804878,1091512.9915547676,5930538.379973139,2577.361884334485,3021.6465751622777,135393,1317623,-2618,-3226,3187158,24122749,7093,9924,no
1.2129387660314882e+16,right,3202451.876033058,21501144.0,-1859.619834710744,-306.4793388429752,1959777.9308575268,11291425.459943268,4067.137978677796,3374.157583998248,273636,6696452,-8724,-9844,6487977,49971502,8606,4337,no
